State,Pop,Year,Month
CO,4152.18,1999,6
CT,3359.748,1999,6
DC,531.29,1999,6
DE,771.3810000000001,1999,6
FL,15469.071000000002,1999,6
GA,7972.661999999999,1999,6
HI,1213.569,1999,6
IA,2937.3590000000004,1999,6
ID,1281.34,1999,6
IL,12415.563999999998,1999,6
IN,6083.626,1999,6
KS,2716.8990000000003,1999,6
KY,4054.615,1999,6
LA,4475.563,1999,6
MA,6321.394,1999,6
MD,5294.096,1999,6
ME,1282.711,1999,6
MI,10097.344000000001,1999,6
MN,4888.59,1999,6
MO,5597.826,1999,6
MS,2834.179,1999,6
MT,903.683,1999,6
NC,7831.956,1999,6
ND,648.6709999999999,1999,6
NE,1705.479,1999,6
NH,1229.576,1999,6
NJ,8336.244,1999,6
NM,1781.043,1999,6
NV,1852.095,1999,6
NY,18627.488,1999,6
OH,11523.206,1999,6
OK,3437.5609999999997,1999,6
OR,3394.679,1999,6
PA,12278.028999999999,1999,6
RI,1014.2810000000001,1999,6
SC,3977.748,1999,6
SD,750.493,1999,6
TN,5613.382,1999,6
TX,20518.777,1999,6
UT,2180.269,1999,6
VA,7035.659000000001,1999,6
VT,607.799,1999,6
WA,5892.669,1999,6
WI,5374.774,1999,6
WV,1849.715,1999,6
WY,490.959,1999,6
AK,634.851,1999,7
AL,4478.146,1999,7
AR,2614.595,1999,7
AZ,4896.737,1999,7
CA,33966.446,1999,7
CO,4156.643,1999,7
CT,3363.3590000000004,1999,7
DC,531.861,1999,7
DE,772.21,1999,7
FL,15485.696000000002,1999,7
GA,7981.23,1999,7
HI,1214.873,1999,7
IA,2940.5159999999996,1999,7
ID,1282.7169999999999,1999,7
IL,12428.907,1999,7
IN,6090.164000000001,1999,7
KS,2719.8190000000004,1999,7
KY,4058.973,1999,7
LA,4480.373,1999,7
MA,6328.188,1999,7
MD,5299.785,1999,7
ME,1284.09,1999,7
MI,10108.196,1999,7
MN,4893.843,1999,7
MO,5603.842,1999,7
MS,2837.224,1999,7
MT,904.654,1999,7
NC,7840.3730000000005,1999,7
ND,649.368,1999,7
NE,1707.3120000000001,1999,7
NH,1230.8980000000001,1999,7
NJ,8345.203000000001,1999,7
NM,1782.957,1999,7
NV,1854.086,1999,7
NY,18647.506999999998,1999,7
OH,11535.59,1999,7
OK,3441.255,1999,7
OR,3398.327,1999,7
PA,12291.223999999998,1999,7
RI,1015.3710000000001,1999,7
SC,3982.0229999999997,1999,7
SD,751.3,1999,7
TN,5619.415,1999,7
TX,20540.828,1999,7
UT,2182.613,1999,7
VA,7043.22,1999,7
VT,608.453,1999,7
WA,5899.0019999999995,1999,7
WI,5380.55,1999,7
WV,1851.703,1999,7
WY,491.486,1999,7
AK,635.5419999999999,1999,8
AL,4483.017,1999,8
AR,2617.439,1999,8
AZ,4902.064,1999,8
CA,34003.397000000004,1999,8
CO,4161.164000000001,1999,8
CT,3367.0170000000003,1999,8
DC,532.439,1999,8
DE,773.05,1999,8
FL,15502.542,1999,8
GA,7989.911999999999,1999,8
HI,1216.195,1999,8
IA,2943.715,1999,8
ID,1284.112,1999,8
IL,12442.428,1999,8
IN,6096.789000000001,1999,8
KS,2722.777,1999,8
KY,4063.389,1999,8
LA,4485.247,1999,8
MA,6335.071999999999,1999,8
MD,5305.5509999999995,1999,8
ME,1285.487,1999,8
MI,10119.192,1999,8
MN,4899.167,1999,8
MO,5609.938,1999,8
MS,2840.3109999999997,1999,8
MT,905.638,1999,8
NC,7848.901999999999,1999,8
ND,650.0740000000001,1999,8
NE,1709.1689999999999,1999,8
NH,1232.237,1999,8
NJ,8354.280999999999,1999,8
NM,1784.896,1999,8
NV,1856.1029999999998,1999,8
NY,18667.793,1999,8
OH,11548.139,1999,8
OK,3444.9990000000003,1999,8
OR,3402.0240000000003,1999,8
PA,12304.595,1999,8
RI,1016.4760000000001,1999,8
SC,3986.355,1999,8
SD,752.117,1999,8
TN,5625.528,1999,8
TX,20563.174,1999,8
UT,2184.987,1999,8
VA,7050.882,1999,8
VT,609.115,1999,8
WA,5905.419,1999,8
WI,5386.404,1999,8
WV,1853.717,1999,8
WY,492.02099999999996,1999,8
AK,636.225,1999,9
AL,4487.840999999999,1999,9
AR,2620.256,1999,9
AZ,4907.339,1999,9
CA,34039.983,1999,9
CO,4165.642,1999,9
CT,3370.64,1999,9
DC,533.012,1999,9
DE,773.882,1999,9
FL,15519.222,1999,9
GA,7998.509,1999,9
HI,1217.503,1999,9
IA,2946.882,1999,9
ID,1285.494,1999,9
IL,12455.815,1999,9
IN,6103.349,1999,9
KS,2725.7070000000003,1999,9
KY,4067.761,1999,9
LA,4490.072,1999,9
MA,6341.888000000001,1999,9
MD,5311.259,1999,9
ME,1286.87,1999,9
MI,10130.08,1999,9
MN,4904.439,1999,9
MO,5615.974,1999,9
MS,2843.367,1999,9
MT,906.613,1999,9
NC,7857.347,1999,9
ND,650.774,1999,9
NE,1711.0079999999998,1999,9
NH,1233.563,1999,9
NJ,8363.27,1999,9
NM,1786.817,1999,9
NV,1858.1,1999,9
NY,18687.878,1999,9
OH,11560.563999999998,1999,9
OK,3448.705,1999,9
OR,3405.685,1999,9
PA,12317.833999999999,1999,9
RI,1017.569,1999,9
SC,3990.6440000000002,1999,9
SD,752.926,1999,9
TN,5631.581,1999,9
TX,20585.299,1999,9
UT,2187.3379999999997,1999,9
VA,7058.469,1999,9
VT,609.77,1999,9
WA,5911.773,1999,9
WI,5392.1990000000005,1999,9
WV,1855.7120000000002,1999,9
WY,492.55,1999,9
AK,636.871,1999,10
AL,4492.392,1999,10
AR,2622.913,1999,10
AZ,4912.315,1999,10
CA,34074.502,1999,10
CO,4169.866,1999,10
CT,3374.058,1999,10
DC,533.553,1999,10
DE,774.6669999999999,1999,10
FL,15534.96,1999,10
GA,8006.62,1999,10
HI,1218.738,1999,10
IA,2949.8709999999996,1999,10
ID,1286.797,1999,10
IL,12468.447,1999,10
IN,6109.539000000001,1999,10
KS,2728.4709999999995,1999,10
KY,4071.886,1999,10
LA,4494.626,1999,10
MA,6348.319,1999,10
MD,5316.645,1999,10
ME,1288.175,1999,10
MI,10140.353000000001,1999,10
MN,4909.412,1999,10
MO,5621.669,1999,10
MS,2846.25,1999,10
MT,907.5319999999999,1999,10
NC,7865.315,1999,10
ND,651.434,1999,10
NE,1712.743,1999,10
NH,1234.8139999999999,1999,10
NJ,8371.751,1999,10
NM,1788.629,1999,10
NV,1859.984,1999,10
NY,18706.828999999998,1999,10
OH,11572.288,1999,10
OK,3452.203,1999,10
OR,3409.138,1999,10
PA,12330.325,1999,10
RI,1018.6010000000001,1999,10
SC,3994.691,1999,10
SD,753.69,1999,10
TN,5637.2919999999995,1999,10
TX,20606.174,1999,10
UT,2189.556,1999,10
VA,7065.6269999999995,1999,10
VT,610.388,1999,10
WA,5917.768,1999,10
WI,5397.6669999999995,1999,10
WV,1857.594,1999,10
WY,493.05,1999,10
AK,637.4540000000001,1999,11
AL,4496.51,1999,11
AR,2625.317,1999,11
AZ,4916.819,1999,11
CA,34105.74,1999,11
CO,4173.689,1999,11
CT,3377.152,1999,11
DC,534.0419999999999,1999,11
DE,775.377,1999,11
FL,15549.202,1999,11
GA,8013.960999999999,1999,11
HI,1219.855,1999,11
IA,2952.575,1999,11
ID,1287.9769999999999,1999,11
IL,12479.877,1999,11
IN,6115.14,1999,11
KS,2730.972,1999,11
KY,4075.619,1999,11
LA,4498.746,1999,11
MA,6354.139,1999,11
MD,5321.519,1999,11
ME,1289.356,1999,11
MI,10149.649,1999,11
MN,4913.913,1999,11
MO,5626.823,1999,11
MS,2848.86,1999,11
MT,908.3639999999999,1999,11
NC,7872.526,1999,11
ND,652.031,1999,11
NE,1714.3129999999999,1999,11
NH,1235.9460000000001,1999,11
NJ,8379.426,1999,11
NM,1790.269,1999,11
NV,1861.6889999999999,1999,11
NY,18723.979,1999,11
OH,11582.896999999999,1999,11
OK,3455.368,1999,11
OR,3412.264,1999,11
PA,12341.628999999999,1999,11
RI,1019.535,1999,11
SC,3998.353,1999,11
SD,754.3810000000001,1999,11
TN,5642.46,1999,11
TX,20625.065,1999,11
UT,2191.563,1999,11
VA,7072.104,1999,11
VT,610.948,1999,11
WA,5923.193,1999,11
WI,5402.616,1999,11
WV,1859.297,1999,11
WY,493.50199999999995,1999,11
AK,638.0269999999999,1999,12
AL,4500.549,1999,12
AR,2627.675,1999,12
AZ,4921.234,1999,12
CA,34136.371,1999,12
CO,4177.437,1999,12
CT,3380.185,1999,12
DC,534.521,1999,12
DE,776.074,1999,12
FL,15563.166000000001,1999,12
GA,8021.158,1999,12
HI,1220.951,1999,12
IA,2955.2270000000003,1999,12
ID,1289.134,1999,12
IL,12491.085,1999,12
IN,6120.630999999999,1999,12
KS,2733.425,1999,12
KY,4079.2790000000005,1999,12
LA,4502.787,1999,12
MA,6359.846,1999,12
MD,5326.299,1999,12
ME,1290.514,1999,12
MI,10158.765,1999,12
MN,4918.326,1999,12
MO,5631.876,1999,12
MS,2851.4179999999997,1999,12
MT,909.18,1999,12
NC,7879.596,1999,12
ND,652.617,1999,12
NE,1715.8529999999998,1999,12
NH,1237.056,1999,12
NJ,8386.952,1999,12
NM,1791.876,1999,12
NV,1863.361,1999,12
NY,18740.795,1999,12
OH,11593.298999999999,1999,12
OK,3458.4709999999995,1999,12
OR,3415.328,1999,12
PA,12352.713,1999,12
RI,1020.451,1999,12
SC,4001.9440000000004,1999,12
SD,755.058,1999,12
TN,5647.528,1999,12
TX,20643.588,1999,12
UT,2193.532,1999,12
VA,7078.456,1999,12
VT,611.497,1999,12
WA,5928.513000000001,1999,12
WI,5407.468000000001,1999,12
WV,1860.967,1999,12
WY,493.945,1999,12
AK,625.561,2000,1
AL,4435.141,2000,1
AR,2668.341,2000,1
AZ,5140.844,2000,1
CA,33857.956,2000,1
CO,4310.3679999999995,2000,1
CT,3398.725,2000,1
DC,569.8580000000001,2000,1
DE,783.365,2000,1
FL,15986.125,2000,1
GA,8195.829,2000,1
HI,1208.877,2000,1
IA,2917.862,2000,1
ID,1294.4589999999998,2000,1
IL,12386.594,2000,1
IN,6068.562,2000,1
KS,2683.3759999999997,2000,1
KY,4033.531,2000,1
LA,4454.778,2000,1
MA,6336.77,2000,1
MD,5290.717,2000,1
ME,1272.187,2000,1
MI,9914.377,2000,1
MN,4914.818,2000,1
MO,5585.834,2000,1
MS,2837.4570000000003,2000,1
MT,900.316,2000,1
NC,8050.698,2000,1
ND,639.567,2000,1
NE,1707.264,2000,1
NH,1235.139,2000,1
NJ,8398.37,2000,1
NM,1814.237,2000,1
NV,2011.0179999999998,2000,1
NY,18929.089,2000,1
OH,11320.072,2000,1
OK,3441.15,2000,1
OR,3416.5879999999997,2000,1
PA,12237.18,2000,1
RI,1046.25,2000,1
SC,4008.828,2000,1
SD,752.953,2000,1
TN,5681.899,2000,1
TX,20864.376,2000,1
UT,2235.916,2000,1
VA,7078.634,2000,1
VT,607.286,2000,1
WA,5887.901,2000,1
WI,5353.441,2000,1
WV,1800.108,2000,1
WY,492.409,2000,1
AK,626.0409999999999,2000,2
AL,4438.549,2000,2
AR,2670.3920000000003,2000,2
AZ,5144.795,2000,2
CA,33883.975,2000,2
CO,4313.681,2000,2
CT,3401.337,2000,2
DC,570.2959999999999,2000,2
DE,783.967,2000,2
FL,15998.41,2000,2
GA,8202.128,2000,2
HI,1209.806,2000,2
IA,2920.1040000000003,2000,2
ID,1295.454,2000,2
IL,12396.113000000001,2000,2
IN,6073.225,2000,2
KS,2685.438,2000,2
KY,4036.631,2000,2
LA,4458.201,2000,2
MA,6341.639,2000,2
MD,5294.781999999999,2000,2
ME,1273.164,2000,2
MI,9921.996,2000,2
MN,4918.595,2000,2
MO,5590.1269999999995,2000,2
MS,2839.637,2000,2
MT,901.007,2000,2
NC,8056.884,2000,2
ND,640.058,2000,2
NE,1708.576,2000,2
NH,1236.088,2000,2
NJ,8404.823,2000,2
NM,1815.631,2000,2
NV,2012.5639999999999,2000,2
NY,18943.635,2000,2
OH,11328.771,2000,2
OK,3443.795,2000,2
OR,3419.2129999999997,2000,2
PA,12246.583999999999,2000,2
RI,1047.0539999999999,2000,2
SC,4011.909,2000,2
SD,753.5310000000001,2000,2
TN,5686.266,2000,2
TX,20880.409,2000,2
UT,2237.634,2000,2
VA,7084.073,2000,2
VT,607.753,2000,2
WA,5892.4259999999995,2000,2
WI,5357.555,2000,2
WV,1801.4920000000002,2000,2
WY,492.787,2000,2
AK,626.558,2000,3
AL,4442.21,2000,3
AR,2672.594,2000,3
AZ,5149.038,2000,3
CA,33911.92,2000,3
CO,4317.238,2000,3
CT,3404.1420000000003,2000,3
DC,570.766,2000,3
DE,784.613,2000,3
FL,16011.605,2000,3
GA,8208.892,2000,3
HI,1210.803,2000,3
IA,2922.512,2000,3
ID,1296.522,2000,3
IL,12406.336000000001,2000,3
IN,6078.234,2000,3
KS,2687.653,2000,3
KY,4039.96,2000,3
LA,4461.878,2000,3
MA,6346.869000000001,2000,3
MD,5299.149,2000,3
ME,1274.214,2000,3
MI,9930.179,2000,3
MN,4922.652,2000,3
MO,5594.736999999999,2000,3
MS,2841.9790000000003,2000,3
MT,901.7510000000001,2000,3
NC,8063.529,2000,3
ND,640.586,2000,3
NE,1709.985,2000,3
NH,1237.107,2000,3
NJ,8411.755,2000,3
NM,1817.129,2000,3
NV,2014.224,2000,3
NY,18959.259,2000,3
OH,11338.114,2000,3
OK,3446.635,2000,3
OR,3422.033,2000,3
PA,12256.684,2000,3
RI,1047.9180000000001,2000,3
SC,4015.218,2000,3
SD,754.153,2000,3
TN,5690.955,2000,3
TX,20897.63,2000,3
UT,2239.479,2000,3
VA,7089.916,2000,3
VT,608.254,2000,3
WA,5897.286,2000,3
WI,5361.973000000001,2000,3
WV,1802.977,2000,3
WY,493.194,2000,3
AK,627.0740000000001,2000,4
AL,4445.871,2000,4
AR,2674.796,2000,4
AZ,5153.281,2000,4
CA,33939.866,2000,4
CO,4320.795999999999,2000,4
CT,3406.948,2000,4
DC,571.236,2000,4
DE,785.26,2000,4
FL,16024.798999999999,2000,4
GA,8215.657,2000,4
HI,1211.8010000000002,2000,4
IA,2924.921,2000,4
ID,1297.5910000000001,2000,4
IL,12416.56,2000,4
IN,6083.243,2000,4
KS,2689.868,2000,4
KY,4043.289,2000,4
LA,4465.555,2000,4
MA,6352.1,2000,4
MD,5303.516,2000,4
ME,1275.264,2000,4
MI,9938.362,2000,4
MN,4926.708,2000,4
MO,5599.348000000001,2000,4
MS,2844.321,2000,4
MT,902.4939999999999,2000,4
NC,8070.174,2000,4
ND,641.114,2000,4
NE,1711.394,2000,4
NH,1238.127,2000,4
NJ,8418.687,2000,4
NM,1818.626,2000,4
NV,2015.8829999999998,2000,4
NY,18974.881999999998,2000,4
OH,11347.457,2000,4
OK,3449.475,2000,4
OR,3424.853,2000,4
PA,12266.784,2000,4
RI,1048.781,2000,4
SC,4018.527,2000,4
SD,754.7739999999999,2000,4
TN,5695.645,2000,4
TX,20914.851000000002,2000,4
UT,2241.325,2000,4
VA,7095.758000000001,2000,4
VT,608.755,2000,4
WA,5902.145,2000,4
WI,5366.392,2000,4
WV,1804.463,2000,4
WY,493.6,2000,4
AK,627.5930000000001,2000,5
AL,4449.5470000000005,2000,5
AR,2677.008,2000,5
AZ,5157.542,2000,5
CA,33967.932,2000,5
CO,4324.369000000001,2000,5
CT,3409.765,2000,5
DC,571.7090000000001,2000,5
DE,785.909,2000,5
FL,16038.051000000001,2000,5
GA,8222.451,2000,5
HI,1212.803,2000,5
IA,2927.34,2000,5
ID,1298.664,2000,5
IL,12426.828000000001,2000,5
IN,6088.273,2000,5
KS,2692.092,2000,5
KY,4046.633,2000,5
LA,4469.248,2000,5
MA,6357.352,2000,5
MD,5307.901999999999,2000,5
ME,1276.319,2000,5
MI,9946.58,2000,5
MN,4930.782,2000,5
MO,5603.978,2000,5
MS,2846.673,2000,5
MT,903.24,2000,5
NC,8076.848000000001,2000,5
ND,641.644,2000,5
NE,1712.809,2000,5
NH,1239.151,2000,5
NJ,8425.649,2000,5
NM,1820.13,2000,5
NV,2017.55,2000,5
NY,18990.573,2000,5
OH,11356.841,2000,5
OK,3452.328,2000,5
OR,3427.685,2000,5
PA,12276.928,2000,5
RI,1049.649,2000,5
SC,4021.85,2000,5
SD,755.398,2000,5
TN,5700.355,2000,5
TX,20932.147,2000,5
UT,2243.178,2000,5
VA,7101.626,2000,5
VT,609.258,2000,5
WA,5907.026,2000,5
WI,5370.83,2000,5
WV,1805.955,2000,5
WY,494.00800000000004,2000,5
AK,628.151,2000,6
AL,4453.508,2000,6
AR,2679.3909999999996,2000,6
AZ,5162.133,2000,6
CA,33998.166,2000,6
CO,4328.218,2000,6
CT,3412.8,2000,6
DC,572.217,2000,6
DE,786.6089999999999,2000,6
FL,16052.326000000001,2000,6
GA,8229.769,2000,6
HI,1213.883,2000,6
IA,2929.945,2000,6
ID,1299.82,2000,6
IL,12437.889,2000,6
IN,6093.691999999999,2000,6
KS,2694.489,2000,6
KY,4050.235,2000,6
LA,4473.226,2000,6
MA,6363.0109999999995,2000,6
MD,5312.626,2000,6
ME,1277.455,2000,6
MI,9955.434000000001,2000,6
MN,4935.170999999999,2000,6
MO,5608.965999999999,2000,6
MS,2849.2070000000003,2000,6
MT,904.044,2000,6
NC,8084.036999999999,2000,6
ND,642.215,2000,6
NE,1714.3339999999998,2000,6
NH,1240.254,2000,6
NJ,8433.148000000001,2000,6
NM,1821.75,2000,6
NV,2019.346,2000,6
NY,19007.477,2000,6
OH,11366.95,2000,6
OK,3455.401,2000,6
OR,3430.736,2000,6
PA,12287.856000000002,2000,6
RI,1050.583,2000,6
SC,4025.429,2000,6
SD,756.071,2000,6
TN,5705.429,2000,6
TX,20950.778000000002,2000,6
UT,2245.175,2000,6
VA,7107.946999999999,2000,6
VT,609.8009999999999,2000,6
WA,5912.284000000001,2000,6
WI,5375.61,2000,6
WV,1807.5629999999999,2000,6
WY,494.44800000000004,2000,6
AK,628.7230000000001,2000,7
AL,4457.563,2000,7
AR,2681.8309999999997,2000,7
AZ,5166.833,2000,7
CA,34029.123,2000,7
CO,4332.159000000001,2000,7
CT,3415.907,2000,7
DC,572.739,2000,7
DE,787.325,2000,7
FL,16066.942,2000,7
GA,8237.263,2000,7
HI,1214.988,2000,7
IA,2932.613,2000,7
ID,1301.003,2000,7
IL,12449.214,2000,7
IN,6099.241,2000,7
KS,2696.942,2000,7
