Year	Month	State	Rev_RES	Rev_COM	Rev_IND	Rev_OTH	Rev_ALL
1998	2	FL	506.24	300.93	64.46	27.14	898.78
1998	2	GA	190.87	165.06	97.38	9.4	462.71
1998	2	HI	28.29	26.71	27.66	0.58	83.24
1998	2	IA	66.15	35.98	45.62	6.17	153.91
1998	2	ID	29.04	14.92	18.94	0.93	63.83
1998	2	IL	300.15	235.36	175.35	48.92	759.77
1998	2	IN	152.3	86.08	132.85	4.14	375.37
1998	2	KS	52.99	52.11	32.86	3.33	141.28
1998	2	KY	96.16	48.48	91.11	10.8	246.54
1998	2	LA	113.71	81.35	107.26	13.77	316.1
1998	2	MA	159.18	160.77	69.96	7.69	397.6
1998	2	MD	140.58	105.26	30.57	5.65	282.07
1998	2	ME	41.98	33.19	29.67	1.25	106.1
1998	2	MI	189.7	190.3	138.11	7.74	525.86
1998	2	MN	90.76	47.36	88.87	4.14	231.12
1998	2	MO	120.86	86.21	43.85	4.8	255.71
1998	2	MS	78.55	49.57	47.34	5.02	180.48
1998	2	MT	20.94	15.98	19.66	1.67	58.25
1998	2	NC	283.73	154.83	119.4	10.76	568.72
1998	2	ND	18.8	11.79	6.92	1.52	39.02
1998	2	NE	35.49	25.04	18.15	5.77	84.45
1998	2	NH	35.68	27.48	16.85	0.98	81
1998	2	NJ	189.12	227.57	78.13	7.44	502.26
1998	2	NM	32.54	31.07	21.39	7.05	92.05
1998	2	NV	37.17	25.55	31.98	2.18	96.87
1998	2	NY	463.33	502.8	104.55	86.52	1157.2
1998	2	OH	288.95	215.1	245.91	17.88	767.84
1998	2	OK	73.94	39.21	33.09	6.14	152.37
1998	2	OR	95.34	59.72	40.53	2.36	197.95
1998	2	PA	308.81	228.43	203.46	13.4	754.1
1998	2	RI	25.71	22.2	9.77	1.9	59.57
1998	2	SC	142.82	73.08	84.68	4.25	304.83
1998	2	SD	19.19	11.51	5.77	1.32	37.79
1998	2	TN	191.42	115.02	92.66	6.9	405.98
1998	2	TX	474.02	359.13	316.07	63.84	1213.06
1998	2	UT	27.24	28.56	21.55	2.64	79.99
1998	2	VA	219.49	109.05	59.52	40.15	428.22
1998	2	VT	21.29	15.77	11.19	0.69	48.95
1998	2	WA	176.15	97.7	84.59	12.26	370.7
1998	2	WI	101.08	65.07	76.64	4.22	247.01
1998	2	WV	51.38	27.06	33.72	0.62	112.78
1998	2	WY	12.26	11.75	19.92	0.82	44.74
1998	3	AK	18.09	18.64	4.54	2.41	43.68
1998	3	AL	126.18	85.05	85.88	3.55	300.66
1998	3	AR	71.81	32.19	46.67	2.9	153.56
1998	3	AZ	117.91	94.58	49.61	10.22	272.32
1998	3	CA	583.17	584.64	282.74	40.92	1491.46
1998	3	CO	82.54	81.17	35.17	5.94	204.82
1998	3	CT	115.08	100.65	37.79	8.09	261.61
1998	3	DC	8.61	39.97	0.92	1.99	51.48
1998	3	DE	23.87	16.07	14.19	0.57	54.69
1998	3	FL	495.78	304.18	68.33	30.24	898.53
1998	3	GA	195.69	171.81	109.43	10.03	486.96
1998	3	HI	31.72	30.05	31.77	0.6	94.15
1998	3	IA	75.09	40.48	48.18	6.46	170.22
1998	3	ID	30.83	16.69	18.64	0.89	67.04
1998	3	IL	287.7	227.9	173.78	45.44	734.82
1998	3	IN	162.69	96.23	146.51	4.04	409.46
1998	3	KS	57.6	57.39	34.87	3.11	152.97
1998	3	KY	98.08	51.54	93.89	11.41	254.92
1998	3	LA	106.35	78.18	97.34	13.89	295.75
1998	3	MA	147.7	147.14	59.98	6.4	361.22
1998	3	MD	148.89	116.99	33.4	5.86	305.14
1998	3	ME	39.64	31.18	29.66	1.28	101.75
1998	3	MI	203.78	211.89	151.54	7.45	574.66
1998	3	MN	95.18	50.54	99.75	4.38	249.85
1998	3	MO	135.76	99.11	47.79	4.92	287.59
1998	3	MS	75.44	50.7	50.55	5.07	181.76
1998	3	MT	21.46	16.2	18.26	1.82	57.74
1998	3	NC	265.53	160.97	128.47	11.42	566.38
1998	3	ND	18.93	11.71	7.67	1.86	40.17
1998	3	NE	36.46	26.31	21.91	5.9	90.59
1998	3	NH	42.56	31.62	18.77	1.71	94.66
1998	3	NJ	180.38	237.46	80.49	7.26	505.6
1998	3	NM	33.93	34.11	22.24	7.33	97.61
1998	3	NV	39.91	27.96	33.42	2.17	103.46
1998	3	NY	456.22	499.76	101.95	88.37	1146.3
1998	3	OH	315.71	234.46	260.36	18.89	829.41
1998	3	OK	77.86	43.44	38.58	9.19	169.07
1998	3	OR	95.8	58.86	40.93	2.34	197.93
1998	3	PA	359.72	245.61	227.5	12.56	845.39
1998	3	RI	23.62	20.73	9.15	1.71	55.22
1998	3	SC	128.78	73.3	92.26	4.39	298.73
1998	3	SD	19.43	11.54	5.42	1.26	37.66
1998	3	TN	173.07	113.52	94.38	6.13	387.11
1998	3	TX	457.38	359.36	302.2	64.82	1183.77
1998	3	UT	35.85	33.4	20.76	2.55	92.55
1998	3	VA	224.57	116.09	64.21	40.07	444.94
1998	3	VT	19.15	15.08	10.02	0.68	44.93
1998	3	WA	159.71	92.24	81.42	11.4	344.77
1998	3	WI	111.42	80.35	81.76	4.57	278.1
1998	3	WV	41.02	32.33	40.6	0.81	114.76
1998	3	WY	11.68	10.78	20.78	0.8	44.04
1998	4	AK	16.3	17.71	4.45	2.46	40.91
1998	4	AL	107.37	75.89	97	4.29	284.56
1998	4	AR	64.55	33.15	50.37	2.93	150.99
1998	4	AZ	105.45	93.38	46.28	9.79	254.89
1998	4	CA	569.66	590.18	288.04	25.74	1473.63
1998	4	CO	74.52	70.3	33.76	5.87	184.45
1998	4	CT	93.03	89.02	34.68	6.21	222.94
1998	4	DC	6.37	37.77	0.8	1.82	46.75
1998	4	DE	21.16	16.58	13.4	0.56	51.7
1998	4	FL	497.44	328.46	73.5	30.86	930.27
1998	4	GA	170	173.27	94.34	10.06	447.67
1998	4	HI	28.26	26.84	27.42	0.58	83.1
1998	4	IA	64.57	36.52	48.06	6.18	155.32
1998	4	ID	26.25	18.31	20.18	0.8	65.55
1998	4	IL	250.79	215.85	168.96	43.68	679.28
1998	4	IN	137.9	88.54	144.96	4.17	375.56
1998	4	KS	51.24	52.86	34.77	3.04	141.92
1998	4	KY	71.31	49.22	91.2	11.18	222.92
1998	4	LA	93.72	74.42	95.51	12.93	276.59
1998	4	MA	128.69	145.79	67.39	6.79	348.66
1998	4	MD	114.15	108.16	33.49	5.32	261.12
1998	4	ME	39.68	26.01	22.95	1.25	89.89
1998	4	MI	181.76	215.61	151.21	7.72	556.3
1998	4	MN	85.48	48.12	99.22	4.28	237.09
1998	4	MO	104	90.03	46.49	4.89	245.42
1998	4	MS	70.71	52.88	49.09	4.85	177.52
1998	4	MT	18.66	14.26	16.84	1.64	51.4
1998	4	NC	227.84	163.71	119.37	10.01	520.93
1998	4	ND	16.08	10.89	7.2	1.52	35.7
1998	4	NE	32.28	24.74	18.62	6.18	81.82
1998	4	NH	36.75	29.73	18.13	1.36	85.98
1998	4	NJ	165.65	235.87	84.65	7.5	493.68
1998	4	NM	30.21	32.79	23.29	7.53	93.82
1998	4	NV	34.15	26.54	33.05	2.77	96.5
1998	4	NY	411.69	491.76	100.44	86.74	1090.63
1998	4	OH	258.33	225.37	260.28	18.21	762.19
1998	4	OK	66.9	42.88	34	8.98	152.76
1998	4	OR	85.9	56.94	39.47	2.28	184.59
1998	4	PA	302.42	238.11	225.26	12.46	778.25
1998	4	RI	21.78	20.06	9.07	1.69	52.6
1998	4	SC	110.42	73.01	86.93	4.15	274.51
1998	4	SD	19.07	11.82	6.93	1.38	39.2
1998	4	TN	148.72	119.19	97.54	8.12	373.56
1998	4	TX	437.51	372.49	319.29	68.02	1197.31
1998	4	UT	28.9	29.34	20.48	2.62	81.33
1998	4	VA	166.28	116.43	61.79	38.2	382.7
1998	4	VT	16.22	12.33	9.06	0.7	38.3
1998	4	WA	136.35	83.86	78.21	9.52	307.93
1998	4	WI	98.25	73.32	83.76	4.42	259.74
1998	4	WV	48.24	21.23	27.48	0.6	97.54
1998	4	WY	10.41	10.67	20.96	0.81	42.86
1998	5	AK	15.3	17.56	4.72	2.37	39.95
1998	5	AL	141.45	108.46	123.21	3.62	376.74
1998	5	AR	64.43	38.36	54.12	3.53	160.45
1998	5	AZ	124.33	113.31	57.26	12.85	307.75
1998	5	CA	556.59	660.32	304.7	26.48	1548.1
1998	5	CO	69.97	71.22	34.51	6.44	182.14
1998	5	CT	94.85	94.45	38.15	2.2	229.65
1998	5	DC	8.52	56.11	0.9	2.07	67.6
1998	5	DE	19.14	15.67	14.99	0.56	50.36
1998	5	FL	538.79	350.14	76.43	31.64	996.99
1998	5	GA	242.32	195.13	145.55	10.11	593.1
1998	5	HI	29.78	27.82	28.67	0.58	86.84
1998	5	IA	74.42	42.34	53.54	7.3	177.61
1998	5	ID	21.94	23.66	19.99	0.98	66.57
1998	5	IL	300.19	267.83	199.27	50.49	817.78
1998	5	IN	129.81	95.62	153.27	4.26	382.96
1998	5	KS	64.66	65.57	39.3	3.1	172.64
1998	5	KY	86.88	57.49	93	12.95	250.32
1998	5	LA	126.74	87.41	101.61	14.45	330.21
1998	5	MA	123.68	146.22	67.31	6.84	344.06
1998	5	MD	133.27	131.79	32.35	5.75	303.16
1998	5	ME	35.54	25	22.59	1.25	84.38
1998	5	MI	187.45	229.3	160.08	7.37	584.2
1998	5	MN	94.53	55.35	109.3	4.56	263.74
1998	5	MO	154.81	124.74	63.51	4.63	347.69
1998	5	MS	77.99	58.4	53.53	5.13	195.05
1998	5	MT	16.32	15.42	18.17	1.83	51.74
1998	5	NC	211.25	150.13	134.52	11.94	507.84
1998	5	ND	14.53	11.22	7.72	1.57	35.03
1998	5	NE	33.89	28.7	20.5	7.42	90.5
1998	5	NH	35.03	30.44	19.6	1.32	86.39
1998	5	NJ	195.33	262.6	91.56	7.59	557.08
1998	5	NM	29.08	35.17	22.99	8.23	95.47
1998	5	NV	36.09	29.88	35.51	2.74	104.23
1998	5	NY	391.46	490.69	105.38	88.01	1075.54
1998	5	OH	312.21	257.69	275.24	20.18	865.31
1998	5	OK	88.06	55.67	39.77	14.42	197.92
1998	5	OR	72.7	58.17	41.74	2.26	174.87
1998	5	PA	328.83	238.45	215.74	12.33	795.35
1998	5	RI	20.58	19.76	9.23	1.7	51.27
1998	5	SC	104.88	76.32	98.06	4.49	283.75
1998	5	SD	16.89	11.42	7.02	1.41	36.74
1998	5	TN	143.12	116.16	104.26	6.4	369.94
1998	5	TX	505.59	402.49	332.19	71.78	1312.06
1998	5	UT	26.84	31.55	21.43	2.76	82.57
1998	5	VA	186.8	123.05	66.9	40.79	417.54
1998	5	VT	15.31	12.52	9.32	0.67	37.82
1998	5	WA	115.12	80.22	79.35	8.89	283.58
1998	5	WI	106.52	78.81	87.88	4.29	277.5
1998	5	WV	43.66	28.56	36.55	0.72	109.48
1998	5	WY	8.97	10.73	19.54	0.79	40.03
1998	6	AK	14.67	17.4	5.18	2.11	39.37
1998	6	AL	220.8	116.34	130.47	3.17	470.78
1998	6	AR	104.16	47.68	63	4.14	218.98
1998	6	AZ	155.91	135.32	60.59	14.91	366.73
1998	6	CA	564.51	752.93	331.3	26.47	1675.22
1998	6	CO	69.49	77.78	37.27	6.76	191.31
1998	6	CT	101.05	105.87	41.12	4.59	252.63
1998	6	DC	14.39	62.97	1.25	2.16	80.78
1998	6	DE	24.3	21.06	15.96	0.58	61.9
1998	6	FL	742.56	386.92	83.27	34.03	1246.78
1998	6	GA	402.79	219.14	161.39	10.64	793.96
1998	6	HI	29.36	28.18	28.77	0.55	86.86
1998	6	IA	88.99	47.58	59.12	7.45	203.14
1998	6	ID	24.23	25.61	24.41	1.1	75.35
1998	6	IL	401.44	301.15	214.85	53.55	970.99
1998	6	IN	166.61	103.92	155.84	4.18	430.54
1998	6	KS	94.3	71.06	35.81	3.92	205.09
1998	6	KY	108.64	63.78	94.32	13.62	280.37
1998	6	LA	196.02	103.47	106.42	16.01	421.91
1998	6	MA	125.45	173.93	72.48	6.8	378.66
1998	6	MD	179.18	172.08	42.82	6.05	400.12
1998	6	ME	34.36	25.89	23.38	1.24	84.87
1998	6	MI	218.8	239.68	162.95	7.93	629.37
1998	6	MN	103.57	59.08	116.96	4.67	284.27
1998	6	MO	221.04	161.52	73.5	5.89	461.94
1998	6	MS	119.07	68.96	54.83	5.77	248.63
1998	6	MT	15.82	14.92	19.67	1.62	52.04
1998	6	NC	296.8	196.02	153.72	12.4	658.93
1998	6	ND	14.3	11.2	7.97	1.58	35.05
1998	6	NE	49.71	36.78	23.94	7.28	117.7
1998	6	NH	34.63	33.22	19.39	1.94	89.18
1998	6	NJ	218.14	278.09	92.06	7.49	595.78
1998	6	NM	31.21	38.33	24.02	8.98	102.53
1998	6	NV	45.71	32.57	47.14	3.65	129.07
1998	6	NY	433.12	586.99	107.26	97.98	1225.35
1998	6	OH	327.47	259.91	268.07	21.67	877.12
1998	6	OK	138.07	76.3	45.21	12.81	272.38
1998	6	OR	69.69	57.14	39.04	2.28	168.15
1998	6	PA	387.42	265.26	225.54	12.37	890.58
1998	6	RI	21.62	21.97	9.66	1.78	55.03
1998	6	SC	171.17	96.95	107.64	5.08	380.84
1998	6	SD	17.83	12.24	7.64	1.45	39.17
1998	6	TN	200.38	146.35	118.62	7.6	472.95
1998	6	TX	884.61	466.56	359.65	85.06	1795.88
1998	6	UT	28.71	32.59	21.04	2.56	84.9
1998	6	VA	210.61	125.02	60.74	40.37	436.75
1998	6	VT	16.1	13.86	9.52	0.67	40.15
1998	6	WA	101.51	80.98	74.57	9.15	266.2
1998	6	WI	109.09	86.71	86.43	4.23	286.46
1998	6	WV	39.07	29.34	36.92	0.67	106
1998	6	WY	8.46	9.83	19.06	0.88	38.23
1998	7	AK	14.42	17.45	4.86	2.06	38.79
1998	7	AL	244.98	121.66	128.1	4.32	499.06
1998	7	AR	134.68	51.35	64.36	4.77	255.16
1998	7	AZ	239.93	153.69	61.94	9.45	465.01
1998	7	CA	685.34	877.26	388.94	30.33	1981.87
1998	7	CO	81.76	84.43	38.29	6.82	211.31
1998	7	CT	124.12	107.67	37.7	4.96	274.45
1998	7	DC	17.25	73.48	1.15	2.4	94.27
1998	7	DE	32.24	24.95	15.43	0.58	73.21
1998	7	FL	810.84	403.57	77.07	33.59	1325.07
1998	7	GA	467.21	232.94	152.67	11.16	863.99
1998	7	HI	30.32	28.62	30.37	0.59	89.89
1998	7	IA	115.87	56.74	64.73	7.8	245.14
1998	7	ID	27.34	33.19	32.3	1.22	94.06
1998	7	IL	526.93	311.4	211.69	36.19	1086.21
1998	7	IN	190.65	112.03	154.17	4.17	461.03
1998	7	KS	124.51	81.34	41.68	3.12	250.65
1998	7	KY	131.31	67.46	99.63	14	312.4
1998	7	LA	243.58	114.47	108.59	18.1	484.74
1998	7	MA	151.72	201.52	80.22	6.3	439.76
1998	7	MD	218.06	194.45	41.85	6.17	460.53
1998	7	ME	37.25	27.11	21.83	1.25	87.44
1998	7	MI	275.94	245.63	150.68	7.72	679.96
1998	7	MN	138.76	65.55	122.24	4.73	331.28
1998	7	MO	289.96	175.68	79.52	6.45	551.61
1998	7	MS	142.87	75.25	57.36	5.94	281.43
1998	7	MT	18.29	16.08	17.69	1.57	53.63
1998	7	NC	404.23	216.81	147.24	12.97	781.25
1998	7	ND	17.4	12.48	8.68	1.69	40.25
1998	7	NE	69.06	38.66	25.07	11.12	143.91
1998	7	NH	41.53	36.31	19.66	1.99	99.49
1998	7	NJ	323.44	308.52	96.97	7.41	736.34
1998	7	NM	40.72	44.79	24.95	12.44	122.9
1998	7	NV	72.81	38.99	56.28	3.66	171.74
1998	7	NY	522.71	657.47	112.55	106.28	1399
1998	7	OH	409.81	268.46	246.41	18.81	943.49
1998	7	OK	189.24	89.24	44.09	14.58	337.15
1998	7	OR	69.99	60.02	43.65	2.22	175.88
1998	7	PA	455.75	292.99	253.24	11.8	1013.77
1998	7	RI	25.36	24.24	9.85	1.62	61.06
1998	7	SC	216.51	111.59	107.78	5.14	441.02
1998	7	SD	22.96	14.2	8.06	1.5	46.72
1998	7	TN	244.25	156.34	125.8	8.57	534.96
1998	7	TX	1165.71	505.16	378.78	89.06	2138.71
1998	7	UT	38.08	33.1	24.93	2.99	99.1
1998	7	VA	282.93	151.32	67.46	43.88	545.59
1998	7	VT	17.25	15.17	8.22	0.69	41.32
1998	7	WA	98.33	77.26	79.04	9.24	263.88
1998	7	WI	123.19	90.48	90.34	3.91	307.92
1998	7	WV	53.92	31.45	33.66	0.7	119.74
1998	7	WY	9.92	11.41	20.83	0.68	42.85
1998	8	AK	13.72	17.27	5.24	2.26	38.48
1998	8	AL	220.98	114.76	130.3	3.75	469.78
1998	8	AR	137.65	52.88	67.07	4.92	262.52
1998	8	AZ	264.18	166.53	63.36	16.18	510.25
1998	8	CA	872.99	977.8	419.79	32.51	2303.09
1998	8	CO	79.4	80.16	36.94	6.66	203.16
1998	8	CT	121.07	110.87	42.22	4.6	278.75
1998	8	DC	16.11	73.94	1.26	2.36	93.67
1998	8	DE	34.49	23.2	15.91	0.59	74.19
1998	8	FL	792.2	397.64	78.8	30.38	1299.01
1998	8	GA	398.2	223.01	149.85	11.08	782.14
1998	8	HI	31.46	30.78	30.98	0.53	93.75
1998	8	IA	111.34	55.73	62.42	7.63	237.11
1998	8	ID	27.23	31.22	28.06	1.37	87.88
1998	8	IL	409.32	303.3	256.05	55.94	1024.6
1998	8	IN	194.93	114.02	154.65	4.12	467.72
1998	8	KS	128.81	84.56	40.21	3.08	256.65
1998	8	KY	134.54	70	99.03	14.52	318.09
1998	8	LA	234.58	114.4	113.98	17.72	480.68
1998	8	MA	160.45	207.06	80.71	6.48	454.71
1998	8	MD	221.37	203.39	45.11	6.22	476.09
1998	8	ME	39.17	29.08	24.48	1.23	93.96
1998	8	MI	274.75	260.18	161.57	8.07	704.57
1998	8	MN	134.9	65.15	122.32	5	327.37
1998	8	MO	273.96	170.65	77.31	6.02	527.93
1998	8	MS	139.54	73.27	54.33	5.77	272.91
1998	8	MT	18.4	16.63	20.8	1.63	57.45
1998	8	NC	353.32	214.06	163.16	14.02	744.56
1998	8	ND	17.83	12.81	8.47	1.76	40.88
1998	8	NE	65.3	38.19	24.01	10.7	138.21
1998	8	NH	42.44	37.1	20.85	0.9	101.28
1998	8	NJ	325.47	314.72	104.82	7.68	752.69
1998	8	NM	41.5	45.35	27.18	8.88	122.91
1998	8	NV	75.48	36.12	51.58	4	167.19
1998	8	NY	556.9	629.68	110.5	101.3	1398.38
1998	8	OH	436.18	303.29	285.79	20.81	1046.06
1998	8	OK	174.92	84.07	47.51	13.51	320.01
1998	8	OR	72.32	65.31	46.11	2.28	186.02
1998	8	PA	441.33	284.7	241.81	13.28	981.12
1998	8	RI	27.78	25.69	10.6	1.87	65.94
1998	8	SC	204.01	104.78	117.66	5.18	431.64
1998	8	SD	23.06	14.52	8.15	1.47	47.2
1998	8	TN	220.14	151.5	118.35	7.75	497.74
1998	8	TX	1133.3	494.64	379.41	91.67	2099.03
1998	8	UT	39.63	35.04	21.77	3.07	99.51
1998	8	VA	280.97	144.13	69.58	41.53	536.21
1998	8	VT	16.6	15.38	8.1	0.67	40.75
1998	8	WA	89.85	83.06	95.31	9.59	277.8
1998	8	WI	128.36	91.43	80.78	4.82	305.39
1998	8	WV	49.86	30.87	35.01	0.64	116.37
1998	8	WY	8.66	10.84	18.26	0.82	38.6
1998	9	AK	14.4	17.6	5.21	1.58	38.79
1998	9	AL	187.53	107.31	125.62	3.96	424.42
1998	9	AR	122.91	51.12	65.85	4.33	244.21
1998	9	AZ	229.35	163.18	48.31	14.12	454.96
1998	9	CA	844.07	944.1	413.3	31.84	2233.31
1998	9	CO	79.43	82.66	38.5	6.51	207.1
1998	9	CT	100.46	94.75	37.27	4.7	237.19
1998	9	DC	13.58	62.9	0.98	1.94	79.4
1998	9	DE	33.44	23.03	16.5	0.61	73.59
1998	9	FL	772.18	393.06	73.93	33.18	1272.34
1998	9	GA	310.01	207.26	131.17	10.86	659.31
1998	9	HI	29.87	28.81	29.97	0.6	89.26
1998	9	IA	91.42	50.09	59.13	7.67	208.31
1998	9	ID	24.82	24.06	22.58	1.18	72.64
1998	9	IL	305.71	320.75	165.9	61.74	854.1
1998	9	IN	161.34	101.99	148.87	4.1	416.31
1998	9	KS	99.7	71.91	38.32	3.23	213.15
1998	9	KY	112.22	62.31	87.34	14.61	276.48
1998	9	LA	226	115.04	114.75	17.14	472.93
1998	9	MA	137.35	185.51	72.1	6.41	401.37
1998	9	MD	178.05	165.56	38.67	6.2	388.48
1998	9	ME	37.53	28.87	25.01	1.23	92.64
1998	9	MI	218.49	221.99	153.17	7.65	601.3
1998	9	MN	118.45	59.81	114.07	4.68	297.01
1998	9	MO	193.76	136.98	66.32	6.57	403.62
1998	9	MS	128.75	71.33	54.17	5.96	260.22
1998	9	MT	17.2	15.58	16.88	1.59	51.25
1998	9	NC	341.91	216.77	156.48	12.44	727.6
1998	9	ND	16.24	11.62	8.4	1.61	37.87
1998	9	NE	60.32	35.31	21.9	13.54	131.07
1998	9	NH	36.01	32.46	19.02	1.29	88.77
1998	9	NJ	261.66	287.08	89.04	7.49	645.27
1998	9	NM	34.84	40.97	21.79	10	107.6
1998	9	NV	52.38	33.79	48.56	3.42	138.15
1998	9	NY	517.71	601.25	104.44	105.04	1328.44
1998	9	OH	312.3	242.42	263.72	19.5	837.95
1998	9	OK	150.28	78.48	44.33	16.26	289.35
1998	9	OR	69.15	62.98	49.19	2.3	183.61
1998	9	PA	388.4	286.02	234.02	12.65	921.09
1998	9	RI	22.99	21.89	9.44	1.73	56.06
1998	9	SC	176.77	102.33	107.53	4.93	391.56
1998	9	SD	21.41	14.03	7.68	1.43	44.55
1998	9	TN	218.43	151.75	112.64	6.73	489.55
1998	9	TX	990.82	470.5	362.94	93.43	1917.69
1998	9	UT	31.74	33.91	22.06	3.14	90.86
1998	9	VA	226.32	126.46	62.06	42.43	457.27
1998	9	VT	15.59	14.35	5.7	0.6	36.24
1998	9	WA	94.02	87.56	94.08	10.86	286.52
1998	9	WI	114.4	79.17	87.22	3.77	284.55
1998	9	WV	45.61	31.12	36.08	0.79	113.61
1998	9	WY	8.81	10.9	18.41	0.87	38.99
1998	10	AK	16.36	18.06	4.84	2.26	41.51
1998	10	AL	152.56	105.14	109.4	4.52	371.62
1998	10	AR	87.99	43.46	57.04	3.38	191.87
1998	10	AZ	148.94	126.85	54.37	16.2	346.36
1998	10	CA	623.21	870.21	389.83	33.43	1916.68
1998	10	CO	73.29	78.85	36.32	6.41	194.87
1998	10	CT	90.5	92.94	37.08	4.71	225.23
1998	10	DC	9.06	42.15	0.85	1.9	53.96
1998	10	DE	21.8	18.33	14.99	0.61	55.73
1998	10	FL	712.79	386.01	71.13	37.18	1207.12
1998	10	GA	221.75	194.53	124.5	10.44	551.22
1998	10	HI	30.44	30.12	28.42	0.6	89.59
1998	10	IA	70.69	41.51	53.62	6.48	172.29
1998	10	ID	27.32	19.44	20.44	1.04	68.24
1998	10	IL	231.88	258.8	125.65	47.95	664.28
1998	10	IN	130.71	94.56	148.21	4.12	377.59
1998	10	KS	56.55	57.89	34.64	2.97	152.06
1998	10	KY	77.6	53.36	86.49	12.4	229.85
1998	10	LA	184.86	101.74	109.47	16.25	412.32
1998	10	MA	125.9	158.03	65.72	6.72	356.37
1998	10	MD	125.55	110.76	31.13	5.85	273.29
1998	10	ME	36.43	26.78	23.43	1.24	87.88
1998	10	MI	201.06	215.66	150.09	7.68	574.49
1998	10	MN	94.74	49.74	94.91	4.21	243.59
1998	10	MO	102.89	94.43	49.72	5.35	252.39
1998	10	MS	101.17	62.47	49.12	5.08	217.84
1998	10	MT	18.45	15.9	17.59	1.87	53.82
1998	10	NC	239.62	181.52	137.36	12.56	571.07
1998	10	ND	16.28	11.84	7.64	1.81	37.57
1998	10	NE	33.81	25.12	18.5	6.63	84.06
1998	10	NH	35.2	30.67	18.65	1.26	85.78
1998	10	NJ	179.36	258.99	92.61	7.75	538.72
1998	10	NM	32.08	38.72	22.69	8.83	102.32
1998	10	NV	35.85	29.02	40.91	2.32	108.1
1998	10	NY	418.67	503.2	104.68	94.51	1121.06
1998	10	OH	245.34	247.14	275.81	19.43	787.73
1998	10	OK	98.15	63.74	41.38	9.48	212.75
1998	10	OR	72.39	61.92	49.13	2.31	185.76
1998	10	PA	317.02	233.49	209.73	12.69	772.93
1998	10	RI	20.04	20.18	8.95	1.73	50.91
1998	10	SC	124.44	86.51	98.69	4.6	314.23
1998	10	SD	18.04	12.29	6.87	1.29	38.48
1998	10	TN	171.34	136.54	107.49	8.7	424.06
1998	10	TX	859.5	471.72	352.02	87.37	1770.61
1998	10	UT	29.06	34.2	19.14	2.41	84.8
1998	10	VA	151.48	107.29	60.97	40.04	359.78
1998	10	VT	16.59	14.62	7.52	0.67	39.4
1998	10	WA	108.79	89.98	93.39	11.06	303.22
1998	10	WI	114.37	75.05	88.46	4.25	282.13
1998	10	WV	39.44	28.6	35.74	0.7	104.47
1998	10	WY	10.12	10.91	20.65	0.82	42.5
1998	11	AK	17.83	18.74	4.87	2.55	43.99
1998	11	AL	102.54	85.8	102.96	3.77	295.06
1998	11	AR	61.32	34.8	54.76	2.62	153.5
1998	11	AZ	99.5	97.2	54.09	8.01	258.8
1998	11	CA	579.7	673.22	296.71	29.22	1578.85
1998	11	CO	70.31	71.14	36.18	6.33	183.96
1998	11	CT	103.22	88.01	35.2	4.77	231.21
1998	11	DC	7.25	35.71	0.72	1.85	45.54
1998	11	DE	19.87	16.66	13.54	0.59	50.66
1998	11	FL	568.72	370.35	75.82	36.65	1051.54
1998	11	GA	165.6	169.75	108.41	9.19	452.95
1998	11	HI	29.69	27.42	30.4	0.55	88.06
1998	11	IA	71.51	40.98	51.08	6.65	170.22
1998	11	ID	33.08	17.9	22.31	0.87	74.15
1998	11	IL	226.75	211.57	155.28	43.86	637.46
1998	11	IN	145.21	89.39	151.64	4.16	390.4
1998	11	KS	47.38	56.14	36.13	2.92	142.57
1998	11	KY	76.8	47.46	88.4	10.22	222.88
1998	11	LA	117.34	89.45	113.14	13.8	333.73
1998	11	MA	131.84	143.13	59.96	7.12	342.06
1998	11	MD	122.04	106.56	32.51	5.66	266.78
1998	11	ME	37.12	25.07	23.24	1.22	86.64
1998	11	MI	180.72	198.78	144.81	7.81	532.12
1998	11	MN	95.37	49.17	94.09	4.08	242.7
1998	11	MO	112.34	94.44	48.44	4.53	259.75
1998	11	MS	65.95	52.36	46.25	4.45	169.01
1998	11	MT	20.81	16.44	18.09	1.63	56.98
1998	11	NC	211.86	157.02	121.19	10.86	500.93
1998	11	ND	17.96	11.96	7.66	1.48	39.06
1998	11	NE	32.29	26.84	19.36	5.85	84.35
1998	11	NH	38.44	30.55	19.03	1.47	89.49
1998	11	NJ	181.49	236.91	82.83	7.64	508.87
1998	11	NM	28.05	33.05	20.41	6.81	88.31
1998	11	NV	35.24	27.81	35.15	3.48	101.67
1998	11	NY	391.47	419.71	94.14	84.87	990.18
1998	11	OH	279.63	219.48	248.3	17.62	765.04
1998	11	OK	61.52	41.2	41.95	12.64	157.32
1998	11	OR	85.42	54.76	46.85	2.27	189.3
1998	11	PA	196.74	269.5	278.33	12.83	757.4
1998	11	RI	21.13	18.65	8.44	1.71	49.93
1998	11	SC	104.05	73.93	90.47	4.21	272.66
1998	11	SD	18.88	11.78	6.61	1.49	38.76
1998	11	TN	141.28	118.18	101.73	7.58	368.77
1998	11	TX	500.85	405.51	327.5	71.64	1305.49
1998	11	UT	31.97	31.59	22.66	2.75	88.97
1998	11	VA	179.7	105.92	62.91	37.79	386.32
1998	11	VT	19.87	15.64	9.64	0.69	45.84
